D,E
0.0,0.625
1.0,0.625
2.0,1.03125
3.0,1.03125
4.0,0.78125
5.0,0.78125
6.0,0.65625
7.0,0.65625
8.0,0.65625
9.0,0.65625
10.0,0.78125
11.0,0.78125
12.0,1.03125
13.0,1.03125
14.0,0.625
15.0,0.625
