D,S1,S1_bot_bot,S2,S3,S4,S5,ProposedLTB,ProposedLTT2,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan12,Yuan15,Zhao,Jajodia,Hu,Du
266.0,91.76171875,91.76171875,90.51171875,58.51220703125,58.51220703125,57.13720703125,90.51171875,345.76171875,91.76171875,70.1787109375,197.6787109375,36.9287109375,183.5244140625,878.048828125,53.0244140625,58.51171875,37.1787109375,123.76220703125,91.76220703125,1143.382080078125
267.0,91.76171875,91.76171875,90.51171875,58.51220703125,58.51220703125,57.13720703125,90.51171875,345.76171875,91.76171875,70.1787109375,197.6787109375,36.9287109375,183.5244140625,878.048828125,53.0244140625,58.51171875,37.1787109375,123.76220703125,91.76220703125,1142.903564453125
268.0,92.0,92.0,90.25,58.50048828125,58.50048828125,56.87548828125,90.25,346.0,92.0,70.4169921875,197.9169921875,36.9169921875,184.0009765625,879.001953125,53.0009765625,58.5,37.1669921875,124.00048828125,92.00048828125,1143.903564453125
269.0,92.0,92.0,90.25,58.50048828125,58.50048828125,56.87548828125,90.25,346.0,92.0,70.4169921875,197.9169921875,36.9169921875,184.0009765625,879.001953125,53.0009765625,58.5,37.1669921875,124.00048828125,92.00048828125,1143.428955078125
270.0,92.236328125,92.236328125,90.486328125,58.48681640625,58.48681640625,56.61181640625,90.486328125,347.236328125,92.486328125,70.6533203125,198.1533203125,36.9033203125,184.4736328125,879.947265625,52.9736328125,58.486328125,37.1533203125,124.23681640625,92.23681640625,1144.428955078125
271.0,92.236328125,92.236328125,90.486328125,58.48681640625,58.48681640625,56.61181640625,90.486328125,347.236328125,92.486328125,70.6533203125,198.1533203125,36.9033203125,184.4736328125,879.947265625,52.9736328125,58.486328125,37.1533203125,124.23681640625,92.23681640625,1143.958251953125
272.0,92.470703125,92.470703125,90.220703125,58.47119140625,58.47119140625,56.34619140625,90.220703125,347.470703125,92.720703125,70.8876953125,198.3876953125,36.8876953125,184.9423828125,880.884765625,52.9423828125,58.470703125,37.1376953125,124.47119140625,92.47119140625,1144.958251953125
273.0,92.470703125,92.470703125,90.220703125,58.47119140625,58.47119140625,56.34619140625,90.220703125,347.470703125,92.720703125,70.8876953125,198.3876953125,36.8876953125,184.9423828125,880.884765625,52.9423828125,58.470703125,37.1376953125,124.47119140625,92.47119140625,1144.491455078125
274.0,92.703125,92.703125,90.453125,58.45361328125,58.45361328125,56.07861328125,90.453125,346.703125,92.703125,71.1201171875,198.6201171875,36.8701171875,185.4072265625,881.814453125,52.9072265625,58.453125,37.1201171875,124.70361328125,92.70361328125,1145.491455078125
275.0,92.703125,92.703125,90.453125,58.45361328125,58.45361328125,56.07861328125,90.453125,346.703125,92.703125,71.1201171875,198.6201171875,36.8701171875,185.4072265625,881.814453125,52.9072265625,58.453125,37.1201171875,124.70361328125,92.70361328125,1145.028564453125
276.0,92.93359375,92.93359375,90.18359375,58.43408203125,58.43408203125,55.80908203125,90.18359375,346.93359375,92.93359375,71.3505859375,198.8505859375,36.8505859375,185.8681640625,882.736328125,52.8681640625,58.43359375,37.1005859375,124.93408203125,92.93408203125,1146.028564453125
277.0,92.93359375,92.93359375,90.18359375,58.43408203125,58.43408203125,55.80908203125,90.18359375,346.93359375,92.93359375,71.3505859375,198.8505859375,36.8505859375,185.8681640625,882.736328125,52.8681640625,58.43359375,37.1005859375,124.93408203125,92.93408203125,1145.569580078125
278.0,93.162109375,93.162109375,90.412109375,58.41259765625,58.41259765625,55.53759765625,90.412109375,348.162109375,93.412109375,71.5791015625,199.0791015625,36.8291015625,186.3251953125,883.650390625,52.8251953125,58.412109375,37.0791015625,125.16259765625,93.16259765625,1146.569580078125
279.0,93.162109375,93.162109375,90.412109375,58.41259765625,58.41259765625,55.53759765625,90.412109375,348.162109375,93.412109375,71.5791015625,199.0791015625,36.8291015625,186.3251953125,883.650390625,52.8251953125,58.412109375,37.0791015625,125.16259765625,93.16259765625,1146.114501953125
280.0,93.388671875,93.388671875,90.138671875,58.38916015625,58.38916015625,55.26416015625,90.138671875,348.388671875,93.638671875,71.8056640625,199.3056640625,36.8056640625,186.7783203125,884.556640625,52.7783203125,58.388671875,37.0556640625,125.38916015625,93.38916015625,1147.114501953125
281.0,93.388671875,93.388671875,90.138671875,58.38916015625,58.38916015625,55.26416015625,90.138671875,348.388671875,93.638671875,71.8056640625,199.3056640625,36.8056640625,186.7783203125,884.556640625,52.7783203125,58.388671875,37.0556640625,125.38916015625,93.38916015625,1146.663330078125
282.0,93.61328125,93.61328125,90.36328125,58.36376953125,58.36376953125,54.98876953125,90.36328125,347.61328125,93.61328125,72.0302734375,199.5302734375,36.7802734375,187.2275390625,885.455078125,52.7275390625,58.36328125,37.0302734375,125.61376953125,93.61376953125,1147.663330078125
283.0,93.61328125,93.61328125,90.36328125,58.36376953125,58.36376953125,54.98876953125,90.36328125,347.61328125,93.61328125,72.0302734375,199.5302734375,36.7802734375,187.2275390625,885.455078125,52.7275390625,58.36328125,37.0302734375,125.61376953125,93.61376953125,1147.216064453125
284.0,93.8359375,93.8359375,90.0859375,58.33642578125,58.33642578125,54.71142578125,90.0859375,347.8359375,93.8359375,72.2529296875,199.7529296875,36.7529296875,187.6728515625,886.345703125,52.6728515625,58.3359375,37.0029296875,125.83642578125,93.83642578125,1148.216064453125
285.0,93.8359375,93.8359375,90.0859375,58.33642578125,58.33642578125,54.71142578125,90.0859375,347.8359375,93.8359375,72.2529296875,199.7529296875,36.7529296875,187.6728515625,886.345703125,52.6728515625,58.3359375,37.0029296875,125.83642578125,93.83642578125,1147.772705078125
286.0,94.056640625,94.056640625,90.306640625,58.30712890625,58.30712890625,54.43212890625,90.306640625,349.056640625,94.306640625,72.4736328125,199.9736328125,36.7236328125,188.1142578125,887.228515625,52.6142578125,58.306640625,36.9736328125,126.05712890625,94.05712890625,1148.772705078125
287.0,94.056640625,94.056640625,90.306640625,58.30712890625,58.30712890625,54.43212890625,90.306640625,349.056640625,94.306640625,72.4736328125,199.9736328125,36.7236328125,188.1142578125,887.228515625,52.6142578125,58.306640625,36.9736328125,126.05712890625,94.05712890625,1148.333251953125
288.0,94.275390625,94.275390625,90.025390625,58.27587890625,58.27587890625,54.15087890625,90.025390625,349.275390625,94.525390625,72.6923828125,200.1923828125,36.6923828125,188.5517578125,888.103515625,52.5517578125,58.275390625,36.9423828125,126.27587890625,94.27587890625,1149.333251953125
289.0,94.275390625,94.275390625,90.025390625,58.27587890625,58.27587890625,54.15087890625,90.025390625,349.275390625,94.525390625,72.6923828125,200.1923828125,36.6923828125,188.5517578125,888.103515625,52.5517578125,58.275390625,36.9423828125,126.27587890625,94.27587890625,1148.897705078125
290.0,94.4921875,94.4921875,90.2421875,58.24267578125,58.24267578125,53.86767578125,90.2421875,348.4921875,94.4921875,72.9091796875,200.4091796875,36.6591796875,188.9853515625,888.970703125,52.4853515625,58.2421875,36.9091796875,126.49267578125,94.49267578125,1149.897705078125
291.0,94.4921875,94.4921875,90.2421875,58.24267578125,58.24267578125,53.86767578125,90.2421875,348.4921875,94.4921875,72.9091796875,200.4091796875,36.6591796875,188.9853515625,888.970703125,52.4853515625,58.2421875,36.9091796875,126.49267578125,94.49267578125,1149.466064453125
292.0,94.70703125,94.70703125,89.95703125,58.20751953125,58.20751953125,53.58251953125,89.95703125,348.70703125,94.70703125,73.1240234375,200.6240234375,36.6240234375,189.4150390625,889.830078125,52.4150390625,58.20703125,36.8740234375,126.70751953125,94.70751953125,1150.466064453125
293.0,94.70703125,94.70703125,89.95703125,58.20751953125,58.20751953125,53.58251953125,89.95703125,348.70703125,94.70703125,73.1240234375,200.6240234375,36.6240234375,189.4150390625,889.830078125,52.4150390625,58.20703125,36.8740234375,126.70751953125,94.70751953125,1150.038330078125
294.0,94.919921875,94.919921875,90.169921875,58.17041015625,58.17041015625,53.29541015625,90.169921875,349.919921875,95.169921875,73.3369140625,200.8369140625,36.5869140625,189.8408203125,890.681640625,52.3408203125,58.169921875,36.8369140625,126.92041015625,94.92041015625,1151.038330078125
295.0,94.919921875,94.919921875,90.169921875,58.17041015625,58.17041015625,53.29541015625,90.169921875,349.919921875,95.169921875,73.3369140625,200.8369140625,36.5869140625,189.8408203125,890.681640625,52.3408203125,58.169921875,36.8369140625,126.92041015625,94.92041015625,1150.614501953125
296.0,95.130859375,95.130859375,89.880859375,58.13134765625,58.13134765625,53.00634765625,89.880859375,350.130859375,95.380859375,73.5478515625,201.0478515625,36.5478515625,190.2626953125,891.525390625,52.2626953125,58.130859375,36.7978515625,127.13134765625,95.13134765625,1151.614501953125
297.0,95.130859375,95.130859375,89.880859375,58.13134765625,58.13134765625,53.00634765625,89.880859375,350.130859375,95.380859375,73.5478515625,201.0478515625,36.5478515625,190.2626953125,891.525390625,52.2626953125,58.130859375,36.7978515625,127.13134765625,95.13134765625,1151.194580078125
298.0,95.33984375,95.33984375,90.08984375,58.09033203125,58.09033203125,52.71533203125,90.08984375,349.33984375,95.33984375,73.7568359375,201.2568359375,36.5068359375,190.6806640625,892.361328125,52.1806640625,58.08984375,36.7568359375,127.34033203125,95.34033203125,1152.194580078125
299.0,95.33984375,95.33984375,90.08984375,58.09033203125,58.09033203125,52.71533203125,90.08984375,349.33984375,95.33984375,73.7568359375,201.2568359375,36.5068359375,190.6806640625,892.361328125,52.1806640625,58.08984375,36.7568359375,127.34033203125,95.34033203125,1151.778564453125
300.0,95.546875,95.546875,89.796875,58.04736328125,58.04736328125,52.42236328125,89.796875,349.546875,95.546875,73.9638671875,201.4638671875,36.4638671875,191.0947265625,893.189453125,52.0947265625,58.046875,36.7138671875,127.54736328125,95.54736328125,1152.778564453125
301.0,95.546875,95.546875,89.796875,58.04736328125,58.04736328125,52.42236328125,89.796875,349.546875,95.546875,73.9638671875,201.4638671875,36.4638671875,191.0947265625,893.189453125,52.0947265625,58.046875,36.7138671875,127.54736328125,95.54736328125,1152.366455078125
302.0,95.751953125,95.751953125,90.001953125,58.00244140625,58.00244140625,52.12744140625,90.001953125,350.751953125,96.001953125,74.1689453125,201.6689453125,36.4189453125,191.5048828125,894.009765625,52.0048828125,58.001953125,36.6689453125,127.75244140625,95.75244140625,1153.366455078125
303.0,95.751953125,95.751953125,90.001953125,58.00244140625,58.00244140625,52.12744140625,90.001953125,350.751953125,96.001953125,74.1689453125,201.6689453125,36.4189453125,191.5048828125,894.009765625,52.0048828125,58.001953125,36.6689453125,127.75244140625,95.75244140625,1152.958251953125
304.0,95.955078125,95.955078125,89.705078125,57.95556640625,57.95556640625,51.83056640625,89.705078125,350.955078125,96.205078125,74.3720703125,201.8720703125,36.3720703125,191.9111328125,894.822265625,51.9111328125,57.955078125,36.6220703125,127.95556640625,95.95556640625,1153.958251953125
305.0,95.955078125,95.955078125,89.705078125,57.95556640625,57.95556640625,51.83056640625,89.705078125,350.955078125,96.205078125,74.3720703125,201.8720703125,36.3720703125,191.9111328125,894.822265625,51.9111328125,57.955078125,36.6220703125,127.95556640625,95.95556640625,1153.553955078125
306.0,96.15625,96.15625,89.90625,57.90673828125,57.90673828125,51.53173828125,89.90625,350.15625,96.15625,74.5732421875,202.0732421875,36.3232421875,192.3134765625,895.626953125,51.8134765625,57.90625,36.5732421875,128.15673828125,96.15673828125,1154.553955078125
307.0,96.15625,96.15625,89.90625,57.90673828125,57.90673828125,51.53173828125,89.90625,350.15625,96.15625,74.5732421875,202.0732421875,36.3232421875,192.3134765625,895.626953125,51.8134765625,57.90625,36.5732421875,128.15673828125,96.15673828125,1154.153564453125
308.0,96.35546875,96.35546875,89.60546875,57.85595703125,57.85595703125,51.23095703125,89.60546875,350.35546875,96.35546875,74.7724609375,202.2724609375,36.2724609375,192.7119140625,896.423828125,51.7119140625,57.85546875,36.5224609375,128.35595703125,96.35595703125,1155.153564453125
309.0,96.35546875,96.35546875,89.60546875,57.85595703125,57.85595703125,51.23095703125,89.60546875,350.35546875,96.35546875,74.7724609375,202.2724609375,36.2724609375,192.7119140625,896.423828125,51.7119140625,57.85546875,36.5224609375,128.35595703125,96.35595703125,1154.757080078125
310.0,96.552734375,96.552734375,89.802734375,57.80322265625,57.80322265625,50.92822265625,89.802734375,351.552734375,96.802734375,74.9697265625,202.4697265625,36.2197265625,193.1064453125,897.212890625,51.6064453125,57.802734375,36.4697265625,128.55322265625,96.55322265625,1155.757080078125
311.0,96.552734375,96.552734375,89.802734375,57.80322265625,57.80322265625,50.92822265625,89.802734375,351.552734375,96.802734375,74.9697265625,202.4697265625,36.2197265625,193.1064453125,897.212890625,51.6064453125,57.802734375,36.4697265625,128.55322265625,96.55322265625,1155.364501953125
312.0,96.748046875,96.748046875,89.498046875,57.74853515625,57.74853515625,50.62353515625,89.498046875,351.748046875,96.998046875,75.1650390625,202.6650390625,36.1650390625,193.4970703125,897.994140625,51.4970703125,57.748046875,36.4150390625,128.74853515625,96.74853515625,1156.364501953125
313.0,96.748046875,96.748046875,89.498046875,57.74853515625,57.74853515625,50.62353515625,89.498046875,351.748046875,96.998046875,75.1650390625,202.6650390625,36.1650390625,193.4970703125,897.994140625,51.4970703125,57.748046875,36.4150390625,128.74853515625,96.74853515625,1155.975830078125
314.0,96.94140625,96.94140625,89.69140625,57.69189453125,57.69189453125,50.31689453125,89.69140625,350.94140625,96.94140625,75.3583984375,202.8583984375,36.1083984375,193.8837890625,898.767578125,51.3837890625,57.69140625,36.3583984375,128.94189453125,96.94189453125,1156.975830078125
315.0,96.94140625,96.94140625,89.69140625,57.69189453125,57.69189453125,50.31689453125,89.69140625,350.94140625,96.94140625,75.3583984375,202.8583984375,36.1083984375,193.8837890625,898.767578125,51.3837890625,57.69140625,36.3583984375,128.94189453125,96.94189453125,1156.591064453125
316.0,97.1328125,97.1328125,89.3828125,57.63330078125,57.63330078125,50.00830078125,89.3828125,351.1328125,97.1328125,75.5498046875,203.0498046875,36.0498046875,194.2666015625,899.533203125,51.2666015625,57.6328125,36.2998046875,129.13330078125,97.13330078125,1157.591064453125
317.0,97.1328125,97.1328125,89.3828125,57.63330078125,57.63330078125,50.00830078125,89.3828125,351.1328125,97.1328125,75.5498046875,203.0498046875,36.0498046875,194.2666015625,899.533203125,51.2666015625,57.6328125,36.2998046875,129.13330078125,97.13330078125,1157.210205078125
318.0,97.322265625,97.322265625,89.572265625,57.57275390625,57.57275390625,49.69775390625,89.572265625,352.322265625,97.572265625,75.7392578125,203.2392578125,35.9892578125,194.6455078125,900.291015625,51.1455078125,57.572265625,36.2392578125,129.32275390625,97.32275390625,1158.210205078125
319.0,97.322265625,97.322265625,89.572265625,57.57275390625,57.57275390625,49.69775390625,89.572265625,352.322265625,97.572265625,75.7392578125,203.2392578125,35.9892578125,194.6455078125,900.291015625,51.1455078125,57.572265625,36.2392578125,129.32275390625,97.32275390625,1157.833251953125
320.0,97.509765625,97.509765625,89.259765625,57.51025390625,57.51025390625,49.38525390625,89.259765625,352.509765625,97.759765625,75.9267578125,203.4267578125,35.9267578125,195.0205078125,901.041015625,51.0205078125,57.509765625,36.1767578125,129.51025390625,97.51025390625,1158.833251953125
321.0,97.509765625,97.509765625,89.259765625,57.51025390625,57.51025390625,49.38525390625,89.259765625,352.509765625,97.759765625,75.9267578125,203.4267578125,35.9267578125,195.0205078125,901.041015625,51.0205078125,57.509765625,36.1767578125,129.51025390625,97.51025390625,1158.460205078125
322.0,97.6953125,97.6953125,89.4453125,57.44580078125,57.44580078125,49.07080078125,89.4453125,351.6953125,97.6953125,76.1123046875,203.6123046875,35.8623046875,195.3916015625,901.783203125,50.8916015625,57.4453125,36.1123046875,129.69580078125,97.69580078125,1159.460205078125
323.0,97.6953125,97.6953125,89.4453125,57.44580078125,57.44580078125,49.07080078125,89.4453125,351.6953125,97.6953125,76.1123046875,203.6123046875,35.8623046875,195.3916015625,901.783203125,50.8916015625,57.4453125,36.1123046875,129.69580078125,97.69580078125,1159.091064453125
324.0,97.87890625,97.87890625,89.12890625,57.37939453125,57.37939453125,48.75439453125,89.12890625,351.87890625,97.87890625,76.2958984375,203.7958984375,35.7958984375,195.7587890625,902.517578125,50.7587890625,57.37890625,36.0458984375,129.87939453125,97.87939453125,1160.091064453125
325.0,97.87890625,97.87890625,89.12890625,57.37939453125,57.37939453125,48.75439453125,89.12890625,351.87890625,97.87890625,76.2958984375,203.7958984375,35.7958984375,195.7587890625,902.517578125,50.7587890625,57.37890625,36.0458984375,129.87939453125,97.87939453125,1159.725830078125
326.0,98.060546875,98.060546875,89.310546875,57.31103515625,57.31103515625,48.43603515625,89.310546875,353.060546875,98.310546875,76.4775390625,203.9775390625,35.7275390625,196.1220703125,903.244140625,50.6220703125,57.310546875,35.9775390625,130.06103515625,98.06103515625,1160.725830078125
327.0,98.060546875,98.060546875,89.310546875,57.31103515625,57.31103515625,48.43603515625,89.310546875,353.060546875,98.310546875,76.4775390625,203.9775390625,35.7275390625,196.1220703125,903.244140625,50.6220703125,57.310546875,35.9775390625,130.06103515625,98.06103515625,1160.364501953125
328.0,98.240234375,98.240234375,88.990234375,57.24072265625,57.24072265625,48.11572265625,88.990234375,353.240234375,98.490234375,76.6572265625,204.1572265625,35.6572265625,196.4814453125,903.962890625,50.4814453125,57.240234375,35.9072265625,130.24072265625,98.24072265625,1161.364501953125
329.0,98.240234375,98.240234375,88.990234375,57.24072265625,57.24072265625,48.11572265625,88.990234375,353.240234375,98.490234375,76.6572265625,204.1572265625,35.6572265625,196.4814453125,903.962890625,50.4814453125,57.240234375,35.9072265625,130.24072265625,98.24072265625,1161.007080078125
330.0,98.41796875,98.41796875,89.16796875,57.16845703125,57.16845703125,47.79345703125,89.16796875,352.41796875,98.41796875,76.8349609375,204.3349609375,35.5849609375,196.8369140625,904.673828125,50.3369140625,57.16796875,35.8349609375,130.41845703125,98.41845703125,1162.007080078125
331.0,98.41796875,98.41796875,89.16796875,57.16845703125,57.16845703125,47.79345703125,89.16796875,352.41796875,98.41796875,76.8349609375,204.3349609375,35.5849609375,196.8369140625,904.673828125,50.3369140625,57.16796875,35.8349609375,130.41845703125,98.41845703125,1161.653564453125
332.0,98.59375,98.59375,88.84375,57.09423828125,57.09423828125,47.46923828125,88.84375,352.59375,98.59375,77.0107421875,204.5107421875,35.5107421875,197.1884765625,905.376953125,50.1884765625,57.09375,35.7607421875,130.59423828125,98.59423828125,1162.653564453125
333.0,98.59375,98.59375,88.84375,57.09423828125,57.09423828125,47.46923828125,88.84375,352.59375,98.59375,77.0107421875,204.5107421875,35.5107421875,197.1884765625,905.376953125,50.1884765625,57.09375,35.7607421875,130.59423828125,98.59423828125,1162.303955078125
334.0,98.767578125,98.767578125,89.017578125,57.01806640625,57.01806640625,47.14306640625,89.017578125,353.767578125,99.017578125,77.1845703125,204.6845703125,35.4345703125,197.5361328125,906.072265625,50.0361328125,57.017578125,35.6845703125,130.76806640625,98.76806640625,1163.303955078125
335.0,98.767578125,98.767578125,89.017578125,57.01806640625,57.01806640625,47.14306640625,89.017578125,353.767578125,99.017578125,77.1845703125,204.6845703125,35.4345703125,197.5361328125,906.072265625,50.0361328125,57.017578125,35.6845703125,130.76806640625,98.76806640625,1162.958251953125
336.0,98.939453125,98.939453125,88.689453125,56.93994140625,56.93994140625,46.81494140625,88.689453125,353.939453125,99.189453125,77.3564453125,204.8564453125,35.3564453125,197.8798828125,906.759765625,49.8798828125,56.939453125,35.6064453125,130.93994140625,98.93994140625,1163.958251953125
337.0,98.939453125,98.939453125,88.689453125,56.93994140625,56.93994140625,46.81494140625,88.689453125,353.939453125,99.189453125,77.3564453125,204.8564453125,35.3564453125,197.8798828125,906.759765625,49.8798828125,56.939453125,35.6064453125,130.93994140625,98.93994140625,1163.616455078125
338.0,99.109375,99.109375,88.859375,56.85986328125,56.85986328125,46.48486328125,88.859375,353.109375,99.109375,77.5263671875,205.0263671875,35.2763671875,198.2197265625,907.439453125,49.7197265625,56.859375,35.5263671875,131.10986328125,99.10986328125,1164.616455078125
339.0,99.109375,99.109375,88.859375,56.85986328125,56.85986328125,46.48486328125,88.859375,353.109375,99.109375,77.5263671875,205.0263671875,35.2763671875,198.2197265625,907.439453125,49.7197265625,56.859375,35.5263671875,131.10986328125,99.10986328125,1164.278564453125
340.0,99.27734375,99.27734375,88.52734375,56.77783203125,56.77783203125,46.15283203125,88.52734375,353.27734375,99.27734375,77.6943359375,205.1943359375,35.1943359375,198.5556640625,908.111328125,49.5556640625,56.77734375,35.4443359375,131.27783203125,99.27783203125,1165.278564453125
341.0,99.27734375,99.27734375,88.52734375,56.77783203125,56.77783203125,46.15283203125,88.52734375,353.27734375,99.27734375,77.6943359375,205.1943359375,35.1943359375,198.5556640625,908.111328125,49.5556640625,56.77734375,35.4443359375,131.27783203125,99.27783203125,1164.944580078125
342.0,99.443359375,99.443359375,88.693359375,56.69384765625,56.69384765625,45.81884765625,88.693359375,354.443359375,99.693359375,77.8603515625,205.3603515625,35.1103515625,198.8876953125,908.775390625,49.3876953125,56.693359375,35.3603515625,131.44384765625,99.44384765625,1165.944580078125
343.0,99.443359375,99.443359375,88.693359375,56.69384765625,56.69384765625,45.81884765625,88.693359375,354.443359375,99.693359375,77.8603515625,205.3603515625,35.1103515625,198.8876953125,908.775390625,49.3876953125,56.693359375,35.3603515625,131.44384765625,99.44384765625,1165.614501953125
344.0,99.607421875,99.607421875,88.357421875,56.60791015625,56.60791015625,45.48291015625,88.357421875,354.607421875,99.857421875,78.0244140625,205.5244140625,35.0244140625,199.2158203125,909.431640625,49.2158203125,56.607421875,35.2744140625,131.60791015625,99.60791015625,1166.614501953125
345.0,99.607421875,99.607421875,88.357421875,56.60791015625,56.60791015625,45.48291015625,88.357421875,354.607421875,99.857421875,78.0244140625,205.5244140625,35.0244140625,199.2158203125,909.431640625,49.2158203125,56.607421875,35.2744140625,131.60791015625,99.60791015625,1166.288330078125
346.0,99.76953125,99.76953125,88.51953125,56.52001953125,56.52001953125,45.14501953125,88.51953125,353.76953125,99.76953125,78.1865234375,205.6865234375,34.9365234375,199.5400390625,910.080078125,49.0400390625,56.51953125,35.1865234375,131.77001953125,99.77001953125,1167.288330078125
347.0,99.76953125,99.76953125,88.51953125,56.52001953125,56.52001953125,45.14501953125,88.51953125,353.76953125,99.76953125,78.1865234375,205.6865234375,34.9365234375,199.5400390625,910.080078125,49.0400390625,56.51953125,35.1865234375,131.77001953125,99.77001953125,1166.966064453125
348.0,99.9296875,99.9296875,88.1796875,56.43017578125,56.43017578125,44.80517578125,88.1796875,353.9296875,99.9296875,78.3466796875,205.8466796875,34.8466796875,199.8603515625,910.720703125,48.8603515625,56.4296875,35.0966796875,131.93017578125,99.93017578125,1167.966064453125
349.0,99.9296875,99.9296875,88.1796875,56.43017578125,56.43017578125,44.80517578125,88.1796875,353.9296875,99.9296875,78.3466796875,205.8466796875,34.8466796875,199.8603515625,910.720703125,48.8603515625,56.4296875,35.0966796875,131.93017578125,99.93017578125,1167.647705078125
350.0,100.087890625,100.087890625,88.337890625,56.33837890625,56.33837890625,44.46337890625,88.337890625,355.087890625,100.337890625,78.5048828125,206.0048828125,34.7548828125,200.1767578125,911.353515625,48.6767578125,56.337890625,35.0048828125,132.08837890625,100.08837890625,1168.647705078125
351.0,100.087890625,100.087890625,88.337890625,56.33837890625,56.33837890625,44.46337890625,88.337890625,355.087890625,100.337890625,78.5048828125,206.0048828125,34.7548828125,200.1767578125,911.353515625,48.6767578125,56.337890625,35.0048828125,132.08837890625,100.08837890625,1168.333251953125
352.0,100.244140625,100.244140625,87.994140625,56.24462890625,56.24462890625,44.11962890625,87.994140625,355.244140625,100.494140625,78.6611328125,206.1611328125,34.6611328125,200.4892578125,911.978515625,48.4892578125,56.244140625,34.9111328125,132.24462890625,100.24462890625,1169.333251953125
353.0,100.244140625,100.244140625,87.994140625,56.24462890625,56.24462890625,44.11962890625,87.994140625,355.244140625,100.494140625,78.6611328125,206.1611328125,34.6611328125,200.4892578125,911.978515625,48.4892578125,56.244140625,34.9111328125,132.24462890625,100.24462890625,1169.022705078125
354.0,100.3984375,100.3984375,88.1484375,56.14892578125,56.14892578125,43.77392578125,88.1484375,354.3984375,100.3984375,78.8154296875,206.3154296875,34.5654296875,200.7978515625,912.595703125,48.2978515625,56.1484375,34.8154296875,132.39892578125,100.39892578125,1170.022705078125
355.0,100.3984375,100.3984375,88.1484375,56.14892578125,56.14892578125,43.77392578125,88.1484375,354.3984375,100.3984375,78.8154296875,206.3154296875,34.5654296875,200.7978515625,912.595703125,48.2978515625,56.1484375,34.8154296875,132.39892578125,100.39892578125,1169.716064453125
356.0,100.55078125,100.55078125,87.80078125,56.05126953125,56.05126953125,43.42626953125,87.80078125,354.55078125,100.55078125,78.9677734375,206.4677734375,34.4677734375,201.1025390625,913.205078125,48.1025390625,56.05078125,34.7177734375,132.55126953125,100.55126953125,1170.716064453125
357.0,100.55078125,100.55078125,87.80078125,56.05126953125,56.05126953125,43.42626953125,87.80078125,354.55078125,100.55078125,78.9677734375,206.4677734375,34.4677734375,201.1025390625,913.205078125,48.1025390625,56.05078125,34.7177734375,132.55126953125,100.55126953125,1170.413330078125
358.0,100.701171875,100.701171875,87.951171875,55.95166015625,55.95166015625,43.07666015625,87.951171875,355.701171875,100.951171875,79.1181640625,206.6181640625,34.3681640625,201.4033203125,913.806640625,47.9033203125,55.951171875,34.6181640625,132.70166015625,100.70166015625,1171.413330078125
359.0,100.701171875,100.701171875,87.951171875,55.95166015625,55.95166015625,43.07666015625,87.951171875,355.701171875,100.951171875,79.1181640625,206.6181640625,34.3681640625,201.4033203125,913.806640625,47.9033203125,55.951171875,34.6181640625,132.70166015625,100.70166015625,1171.114501953125
360.0,100.849609375,100.849609375,87.599609375,55.85009765625,55.85009765625,42.72509765625,87.599609375,355.849609375,101.099609375,79.2666015625,206.7666015625,34.2666015625,201.7001953125,914.400390625,47.7001953125,55.849609375,34.5166015625,132.85009765625,100.85009765625,1172.114501953125
361.0,100.849609375,100.849609375,87.599609375,55.85009765625,55.85009765625,42.72509765625,87.599609375,355.849609375,101.099609375,79.2666015625,206.7666015625,34.2666015625,201.7001953125,914.400390625,47.7001953125,55.849609375,34.5166015625,132.85009765625,100.85009765625,1171.819580078125
362.0,100.99609375,100.99609375,87.74609375,55.74658203125,55.74658203125,42.37158203125,87.74609375,354.99609375,100.99609375,79.4130859375,206.9130859375,34.1630859375,201.9931640625,914.986328125,47.4931640625,55.74609375,34.4130859375,132.99658203125,100.99658203125,1172.819580078125
363.0,100.99609375,100.99609375,87.74609375,55.74658203125,55.74658203125,42.37158203125,87.74609375,354.99609375,100.99609375,79.4130859375,206.9130859375,34.1630859375,201.9931640625,914.986328125,47.4931640625,55.74609375,34.4130859375,132.99658203125,100.99658203125,1172.528564453125
364.0,101.140625,101.140625,87.390625,55.64111328125,55.64111328125,42.01611328125,87.390625,355.140625,101.140625,79.5576171875,207.0576171875,34.0576171875,202.2822265625,915.564453125,47.2822265625,55.640625,34.3076171875,133.14111328125,101.14111328125,1173.528564453125
365.0,101.140625,101.140625,87.390625,55.64111328125,55.64111328125,42.01611328125,87.390625,355.140625,101.140625,79.5576171875,207.0576171875,34.0576171875,202.2822265625,915.564453125,47.2822265625,55.640625,34.3076171875,133.14111328125,101.14111328125,1173.241455078125
366.0,101.283203125,101.283203125,87.533203125,55.53369140625,55.53369140625,41.65869140625,87.533203125,356.283203125,101.533203125,79.7001953125,207.2001953125,33.9501953125,202.5673828125,916.134765625,47.0673828125,55.533203125,34.2001953125,133.28369140625,101.28369140625,1174.241455078125
367.0,101.283203125,101.283203125,87.533203125,55.53369140625,55.53369140625,41.65869140625,87.533203125,356.283203125,101.533203125,79.7001953125,207.2001953125,33.9501953125,202.5673828125,916.134765625,47.0673828125,55.533203125,34.2001953125,133.28369140625,101.28369140625,1173.958251953125
