D,E
0.0,-0.125
1.0,-0.125
2.0,0.25
3.0,0.25
4.0,0.0
5.0,0.0
6.0,0.125
7.0,0.125
8.0,0.125
9.0,0.125
10.0,0.0
11.0,0.0
12.0,0.25
13.0,0.25
14.0,-0.125
15.0,-0.125
